id,city_name,signup_os,signup_channel,vehicle_make,vehicle_model,vehicle_year,bgc_interval,vehicle_interval,started
24965,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
24966,Berton,ios web,Referral,Honda,Accord,2010.0,7.0,19.0,False
24967,Berton,other,Paid,other,other,-1.0,-1.0,-1.0,False
24968,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
24969,Strark,windows,Referral,other,other,-1.0,8.0,-1.0,False
24970,Strark,android web,Referral,Nissan,Sentra,2015.0,0.0,0.0,True
24971,Strark,windows,Referral,other,other,-1.0,6.0,-1.0,False
24972,Strark,android web,Paid,other,other,-1.0,19.0,-1.0,False
24973,Berton,android web,Organic,other,other,-1.0,43.0,-1.0,False
24974,Berton,windows,Paid,other,other,-1.0,13.0,-1.0,False
24975,Strark,ios web,Organic,other,other,-1.0,0.0,-1.0,False
24976,Berton,windows,Referral,other,other,-1.0,-1.0,-1.0,False
24977,Berton,mac,Referral,other,other,-1.0,1.0,-1.0,False
24978,Strark,ios web,Paid,other,other,-1.0,2.0,-1.0,False
24979,Wrouver,windows,Organic,other,other,-1.0,11.0,-1.0,False
24980,Strark,ios web,Referral,Hyundai,Sonata,2016.0,1.0,1.0,False
24981,Strark,android web,Paid,other,other,-1.0,26.0,-1.0,False
24982,Strark,android web,Paid,other,other,-1.0,26.0,-1.0,False
24983,Berton,ios web,Paid,other,other,-1.0,13.0,-1.0,False
24984,Strark,ios web,Referral,other,other,-1.0,7.0,-1.0,False
24985,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
24986,Berton,ios web,Paid,Mercury,Grand Marquis,2001.0,11.0,20.0,False
24987,Berton,android web,Organic,other,other,-1.0,13.0,-1.0,False
24988,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
24989,Berton,ios web,Paid,other,other,-1.0,12.0,-1.0,False
24990,Strark,ios web,Organic,other,other,-1.0,18.0,-1.0,False
24991,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
24992,Berton,windows,Referral,other,other,-1.0,-1.0,-1.0,False
24993,Berton,windows,Organic,other,other,-1.0,13.0,-1.0,False
24994,Berton,mac,Organic,other,other,-1.0,-1.0,-1.0,False
24995,Berton,ios web,Paid,other,other,-1.0,4.0,-1.0,False
24996,Berton,ios web,Referral,Ford,Fiesta,2012.0,2.0,5.0,True
24997,Berton,ios web,Referral,Chrysler,300,2006.0,0.0,5.0,True
24998,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
24999,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
25000,Strark,windows,Paid,other,other,-1.0,0.0,-1.0,False
25001,Berton,other,Referral,other,other,-1.0,-1.0,-1.0,False
25002,Berton,windows,Referral,other,other,-1.0,2.0,-1.0,True
25003,Strark,other,Referral,Mazda,MAZDA3,2006.0,22.0,30.0,False
25004,Wrouver,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25005,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25006,Berton,ios web,Organic,Toyota,Yaris,2010.0,30.0,50.0,False
25007,Strark,android web,Organic,other,other,-1.0,9.0,-1.0,False
25008,Berton,mac,Organic,other,other,-1.0,5.0,-1.0,False
25009,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
25010,Strark,android web,Referral,other,other,-1.0,10.0,-1.0,False
25011,Berton,ios web,Referral,Subaru,Tribeca,2006.0,5.0,5.0,True
25012,Berton,android web,Paid,other,other,-1.0,10.0,-1.0,False
25013,Strark,windows,Paid,Toyota,Sienna,2014.0,0.0,0.0,True
25014,Berton,ios web,Paid,other,other,-1.0,9.0,-1.0,False
25015,Strark,mac,Referral,Volkswagen,Passat,2006.0,8.0,17.0,False
25016,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
25017,Strark,windows,Organic,Ford,Fusion,2013.0,4.0,4.0,True
25018,Strark,ios web,Organic,Mercedes-Benz,CLA-Class,2015.0,12.0,56.0,False
25019,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
25020,Berton,ios web,Referral,other,other,-1.0,3.0,-1.0,False
25021,Strark,android web,Referral,Kia,Optima,2015.0,0.0,5.0,False
25022,Berton,android web,Paid,Toyota,Corolla,2013.0,2.0,40.0,False
25023,Strark,ios web,Referral,Honda,Civic,2015.0,5.0,25.0,False
25024,Strark,mac,Organic,other,other,-1.0,1.0,-1.0,False
25025,Berton,ios web,Paid,other,other,-1.0,8.0,-1.0,False
25026,Berton,android web,Paid,other,other,-1.0,7.0,-1.0,False
25027,Strark,android web,Organic,Nissan,Maxima,2010.0,4.0,8.0,False
25028,Berton,ios web,Paid,other,other,-1.0,6.0,-1.0,False
25029,Strark,ios web,Referral,Hyundai,Sonata,2016.0,0.0,0.0,True
25030,Berton,ios web,Referral,other,other,-1.0,0.0,-1.0,False
25031,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25032,Berton,android web,Paid,Chrysler,300,2012.0,6.0,12.0,False
25033,Wrouver,android web,Organic,other,other,-1.0,5.0,-1.0,False
25034,Strark,other,Referral,other,other,-1.0,0.0,-1.0,False
25035,Strark,other,Paid,other,other,-1.0,-1.0,-1.0,False
25036,Berton,other,Referral,Toyota,Camry,2014.0,0.0,2.0,False
25037,Strark,ios web,Referral,Jeep,Grand Cherokee,2011.0,4.0,4.0,True
25038,Berton,ios web,Organic,Hyundai,Elantra,2010.0,9.0,13.0,False
25039,Berton,ios web,Referral,Volkswagen,CC,2010.0,12.0,19.0,False
25040,Strark,windows,Paid,Toyota,Corolla,2016.0,0.0,1.0,True
25041,Strark,android web,Organic,other,other,-1.0,3.0,-1.0,False
25042,Strark,ios web,Referral,other,other,-1.0,4.0,-1.0,False
25043,Berton,android web,Paid,other,other,-1.0,49.0,-1.0,False
25044,Strark,ios web,Paid,other,other,-1.0,26.0,-1.0,False
25045,Strark,windows,Organic,other,other,-1.0,0.0,-1.0,False
25046,Berton,ios web,Paid,other,other,-1.0,4.0,-1.0,False
25047,Berton,android web,Referral,other,other,-1.0,21.0,-1.0,False
25048,Strark,mac,Paid,Mercedes-Benz,C-Class,2009.0,7.0,26.0,True
25049,Berton,ios web,Referral,Honda,CR-V,2011.0,9.0,48.0,False
25050,Strark,mac,Referral,other,other,-1.0,25.0,-1.0,False
25051,Berton,ios web,Referral,Mercedes-Benz,M-Class,2010.0,1.0,2.0,True
25052,Strark,windows,Referral,other,other,-1.0,1.0,-1.0,False
25053,Strark,ios web,Organic,other,other,-1.0,8.0,-1.0,False
25054,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25055,Wrouver,android web,Paid,Ford,Taurus,2015.0,1.0,2.0,True
25056,Berton,mac,Organic,Toyota,Sienna,2015.0,18.0,42.0,False
25057,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25058,Strark,ios web,Referral,Honda,Odyssey,2007.0,25.0,45.0,False
25059,Strark,android web,Paid,other,other,-1.0,24.0,-1.0,False
25060,Strark,windows,Paid,other,other,-1.0,-1.0,-1.0,False
25061,Berton,ios web,Referral,other,other,-1.0,11.0,-1.0,False
25062,Berton,windows,Paid,other,other,-1.0,-1.0,-1.0,False
25063,Strark,mac,Organic,other,other,-1.0,3.0,-1.0,False
25064,Berton,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
25065,Strark,other,Referral,other,other,-1.0,25.0,-1.0,False
25066,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25067,Berton,ios web,Organic,other,other,-1.0,38.0,-1.0,False
25068,Berton,other,Organic,other,other,-1.0,0.0,-1.0,False
25069,Strark,ios web,Paid,other,other,-1.0,12.0,-1.0,False
25070,Strark,android web,Organic,other,other,-1.0,-1.0,-1.0,False
25071,Strark,ios web,Referral,other,other,-1.0,12.0,-1.0,False
25072,Strark,other,Referral,other,other,-1.0,7.0,-1.0,False
25073,Strark,android web,Referral,other,other,-1.0,34.0,-1.0,False
25074,Strark,android web,Referral,other,other,-1.0,-1.0,-1.0,False
25075,Berton,ios web,Referral,other,other,-1.0,14.0,-1.0,False
25076,Berton,ios web,Referral,other,other,-1.0,-1.0,-1.0,False
25077,Strark,other,Organic,other,other,-1.0,12.0,-1.0,False
25078,Strark,android web,Referral,other,other,-1.0,-1.0,-1.0,False
25079,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25080,Berton,ios web,Referral,Chevrolet,Cruze,2013.0,8.0,25.0,False
25081,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
25082,Berton,android web,Referral,other,other,-1.0,31.0,-1.0,False
25083,Strark,windows,Paid,other,other,-1.0,0.0,-1.0,False
25084,Berton,ios web,Paid,other,other,-1.0,13.0,-1.0,False
25085,Strark,other,Referral,Subaru,WRX,2015.0,0.0,0.0,False
25086,Strark,mac,Organic,other,other,-1.0,0.0,-1.0,False
25087,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
25088,Strark,android web,Referral,Dodge,Charger,2010.0,1.0,2.0,False
25089,Strark,android web,Referral,other,other,-1.0,36.0,-1.0,False
25090,Strark,android web,Paid,other,other,-1.0,4.0,-1.0,False
25091,Wrouver,ios web,Organic,other,other,-1.0,10.0,-1.0,False
25092,Berton,windows,Organic,other,other,-1.0,26.0,-1.0,False
25093,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25094,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
25095,Strark,ios web,Referral,Toyota,Prius C,2015.0,1.0,14.0,True
25096,Berton,windows,Organic,other,other,-1.0,5.0,-1.0,False
25097,Strark,mac,Referral,Toyota,Camry,2011.0,21.0,25.0,False
25098,Strark,ios web,Paid,other,other,-1.0,21.0,-1.0,False
25099,Wrouver,ios web,Paid,other,other,-1.0,5.0,-1.0,False
25100,Berton,ios web,Paid,Chevrolet,Equinox,2008.0,7.0,21.0,False
25101,Berton,ios web,Paid,other,other,-1.0,7.0,-1.0,False
25102,Strark,android web,Referral,Kia,Sorento,2012.0,11.0,18.0,True
25103,Strark,windows,Organic,Dodge,Charger,2008.0,1.0,26.0,True
25104,Strark,android web,Organic,other,other,-1.0,13.0,-1.0,False
25105,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
25106,Wrouver,windows,Referral,Ford,Escape,2009.0,11.0,14.0,True
25107,Strark,other,Organic,Toyota,Prius V,2004.0,0.0,0.0,True
25108,Strark,android web,Organic,other,other,-1.0,-1.0,-1.0,False
25109,Strark,windows,Referral,other,other,-1.0,2.0,-1.0,False
25110,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
25111,Strark,mac,Paid,Honda,CR-V,2006.0,4.0,23.0,False
25112,Strark,android web,Referral,Nissan,Rogue,2009.0,0.0,0.0,True
25113,Berton,mac,Referral,Toyota,Prius V,2011.0,21.0,24.0,False
25114,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
25115,Berton,windows,Referral,Toyota,Prius,2015.0,35.0,40.0,False
25116,Berton,android web,Referral,other,other,-1.0,35.0,-1.0,False
25117,Strark,mac,Organic,other,other,-1.0,0.0,-1.0,False
25118,Strark,android web,Organic,Ford,Edge,2015.0,0.0,1.0,True
25119,Berton,ios web,Referral,Lexus,ES,2008.0,3.0,3.0,True
25120,Berton,ios web,Referral,other,other,-1.0,8.0,-1.0,False
25121,Berton,windows,Organic,other,other,-1.0,-1.0,-1.0,False
25122,Strark,android web,Paid,other,other,-1.0,0.0,-1.0,False
25123,Wrouver,windows,Organic,other,other,-1.0,-1.0,-1.0,False
25124,Berton,android web,Referral,Ford,Fusion,2014.0,3.0,11.0,True
25125,Berton,android web,Organic,other,other,-1.0,-1.0,-1.0,False
25126,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25127,Berton,android web,Referral,Toyota,Corolla,2016.0,3.0,7.0,True
25128,Strark,other,Paid,other,other,-1.0,14.0,-1.0,False
25129,Strark,mac,Organic,other,other,-1.0,10.0,-1.0,False
25130,Wrouver,ios web,Referral,other,other,-1.0,3.0,-1.0,False
25131,Wrouver,android web,Referral,other,other,-1.0,11.0,-1.0,False
25132,Berton,ios web,Paid,other,other,-1.0,9.0,-1.0,False
25133,Berton,mac,Paid,Toyota,Camry,2014.0,6.0,6.0,False
25134,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
25135,Strark,android web,Referral,other,other,-1.0,1.0,-1.0,False
25136,Wrouver,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
25137,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25138,Berton,other,Paid,other,other,-1.0,3.0,-1.0,False
25139,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
25140,Berton,other,Paid,other,other,-1.0,6.0,-1.0,False
25141,Strark,mac,Referral,other,other,-1.0,4.0,-1.0,False
25142,Strark,android web,Organic,Honda,Civic,2015.0,2.0,12.0,False
25143,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
25144,Strark,mac,Referral,Volkswagen,Passat,2015.0,2.0,3.0,True
25145,Berton,windows,Referral,Acura,TL,2006.0,34.0,48.0,False
25146,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25147,Strark,ios web,Paid,other,other,-1.0,25.0,-1.0,False
25148,Strark,android web,Paid,other,other,-1.0,21.0,-1.0,False
25149,Berton,ios web,Organic,other,other,-1.0,12.0,-1.0,False
25150,Strark,mac,Paid,Land Rover,Range Rover,2015.0,0.0,18.0,True
25151,Strark,mac,Paid,other,other,-1.0,9.0,-1.0,False
25152,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25153,Berton,mac,Paid,other,other,-1.0,-1.0,-1.0,False
25154,Wrouver,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
25155,Strark,other,Organic,Honda,Civic,2016.0,8.0,27.0,False
25156,Strark,other,Organic,other,other,-1.0,3.0,-1.0,False
25157,Strark,mac,Organic,Chrysler,200,2011.0,2.0,3.0,True
25158,Strark,windows,Organic,other,other,-1.0,7.0,-1.0,False
25159,Wrouver,android web,Paid,other,other,-1.0,18.0,-1.0,False
25160,Berton,android web,Referral,other,other,-1.0,7.0,-1.0,False
25161,Berton,ios web,Organic,other,other,-1.0,21.0,-1.0,False
25162,Strark,ios web,Organic,Volkswagen,Passat,2012.0,9.0,32.0,False
25163,Strark,ios web,Paid,other,other,-1.0,0.0,-1.0,False
25164,Berton,android web,Paid,other,other,-1.0,4.0,-1.0,False
25165,Strark,windows,Organic,other,other,-1.0,41.0,-1.0,False
25166,Berton,android web,Paid,other,other,-1.0,39.0,-1.0,False
25167,Berton,ios web,Paid,other,other,-1.0,6.0,-1.0,False
25168,Berton,ios web,Paid,other,other,-1.0,3.0,-1.0,True
25169,Wrouver,android web,Referral,Honda,Civic Hybrid,2008.0,14.0,20.0,False
25170,Strark,ios web,Referral,other,other,-1.0,0.0,-1.0,False
25171,Strark,windows,Referral,other,other,-1.0,41.0,-1.0,False
25172,Wrouver,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
25173,Strark,other,Paid,other,other,-1.0,12.0,-1.0,False
25174,Strark,ios web,Paid,Scion,iM,2016.0,0.0,8.0,True
25175,Strark,windows,Paid,GMC,Yukon,2003.0,3.0,10.0,True
25176,Strark,mac,Referral,Toyota,Prius V,2007.0,2.0,4.0,True
25177,Strark,other,Organic,Toyota,Corolla,2015.0,2.0,2.0,True
25178,Strark,ios web,Referral,other,other,-1.0,16.0,-1.0,False
25179,Wrouver,ios web,Paid,Buick,Lucerne,2007.0,2.0,4.0,False
25180,Strark,android web,Paid,other,other,-1.0,39.0,-1.0,False
25181,Berton,android web,Referral,other,other,-1.0,9.0,-1.0,False
25182,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
25183,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
25184,Wrouver,android web,Organic,Nissan,Sentra,2014.0,33.0,36.0,False
25185,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25186,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
25187,Wrouver,mac,Organic,other,other,-1.0,2.0,-1.0,False
25188,Berton,android web,Referral,other,other,-1.0,27.0,-1.0,False
25189,Berton,android web,Organic,other,other,-1.0,-1.0,-1.0,False
25190,Strark,android web,Paid,Mazda,MAZDA6,2008.0,0.0,22.0,False
25191,Berton,android web,Paid,other,other,-1.0,30.0,-1.0,False
25192,Berton,android web,Referral,Audi,Q7,2008.0,1.0,6.0,True
25193,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25194,Strark,android web,Referral,Ford,Flex,2013.0,3.0,5.0,True
25195,Strark,ios web,Referral,other,other,-1.0,10.0,-1.0,False
25196,Berton,mac,Organic,Subaru,Forester,2010.0,1.0,1.0,True
25197,Berton,windows,Organic,Honda,Accord,2005.0,2.0,3.0,False
25198,Berton,windows,Paid,Kia,Soul,2013.0,2.0,11.0,False
25199,Strark,other,Organic,Lexus,RX,2008.0,0.0,1.0,True
25200,Strark,other,Organic,other,other,-1.0,1.0,-1.0,False
25201,Berton,windows,Paid,other,other,-1.0,-1.0,-1.0,False
25202,Strark,ios web,Organic,Dodge,Charger,2014.0,0.0,0.0,False
25203,Berton,android web,Paid,other,other,-1.0,9.0,-1.0,False
25204,Berton,android web,Paid,other,other,-1.0,3.0,-1.0,False
25205,Berton,android web,Referral,other,other,-1.0,12.0,-1.0,False
25206,Wrouver,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25207,Strark,android web,Referral,Dodge,Grand Caravan,2009.0,9.0,35.0,False
25208,Strark,mac,Paid,other,other,-1.0,0.0,-1.0,False
25209,Berton,android web,Paid,Volkswagen,CC,2015.0,21.0,23.0,False
25210,Strark,android web,Paid,other,other,-1.0,6.0,-1.0,False
25211,Strark,ios web,Paid,other,other,-1.0,1.0,-1.0,False
25212,Strark,ios web,Paid,Toyota,Highlander,2016.0,24.0,30.0,False
25213,Wrouver,other,Referral,other,other,-1.0,7.0,-1.0,False
25214,Berton,ios web,Referral,Toyota,Camry,2014.0,2.0,3.0,True
25215,Berton,ios web,Organic,other,other,-1.0,18.0,-1.0,False
25216,Strark,mac,Referral,Kia,Forte,2010.0,3.0,12.0,True
25217,Strark,ios web,Referral,other,other,-1.0,3.0,-1.0,False
25218,Berton,windows,Referral,Toyota,Prius,2015.0,3.0,3.0,True
25219,Strark,mac,Referral,other,other,-1.0,11.0,-1.0,False
25220,Strark,android web,Organic,other,other,-1.0,4.0,-1.0,False
25221,Strark,ios web,Paid,other,other,-1.0,7.0,-1.0,False
25222,Berton,mac,Organic,other,other,-1.0,0.0,-1.0,False
25223,Berton,android web,Referral,other,other,-1.0,1.0,-1.0,False
25224,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25225,Strark,android web,Organic,other,other,-1.0,-1.0,-1.0,False
25226,Strark,ios web,Referral,Honda,CR-V,2016.0,-1.0,-1.0,False
25227,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
25228,Berton,ios web,Organic,other,other,-1.0,6.0,-1.0,False
25229,Strark,android web,Organic,Toyota,Corolla,2016.0,27.0,34.0,False
25230,Wrouver,android web,Paid,other,other,-1.0,24.0,-1.0,False
25231,Berton,windows,Paid,other,other,-1.0,15.0,-1.0,False
25232,Strark,ios web,Referral,other,other,-1.0,17.0,-1.0,False
25233,Strark,android web,Paid,other,other,-1.0,54.0,-1.0,False
25234,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
25235,Strark,android web,Paid,other,other,-1.0,0.0,-1.0,False
25236,Strark,other,Organic,other,other,-1.0,10.0,-1.0,False
25237,Wrouver,other,Organic,other,other,-1.0,-1.0,-1.0,False
25238,Berton,windows,Referral,Volkswagen,Jetta,2012.0,10.0,10.0,True
25239,Berton,windows,Organic,Chrysler,200,2016.0,24.0,40.0,False
25240,Berton,mac,Paid,Nissan,Altima,2003.0,3.0,26.0,False
25241,Strark,android web,Referral,Chevrolet,Silverado 1500,2010.0,1.0,54.0,False
25242,Strark,android web,Referral,other,other,-1.0,15.0,-1.0,False
25243,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25244,Wrouver,other,Paid,other,other,-1.0,2.0,-1.0,False
25245,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
25246,Strark,ios web,Paid,other,other,-1.0,2.0,-1.0,False
25247,Berton,other,Referral,Toyota,Highlander,2004.0,0.0,0.0,True
25248,Strark,windows,Referral,Honda,Accord,2016.0,2.0,3.0,True
25249,Berton,mac,Referral,other,other,-1.0,0.0,-1.0,False
25250,Strark,windows,Organic,Nissan,Altima,2015.0,9.0,9.0,True
25251,Berton,ios web,Organic,Dodge,Durango,2001.0,15.0,15.0,False
25252,Strark,ios web,Referral,other,other,-1.0,-1.0,-1.0,False
25253,Berton,android web,Referral,other,other,-1.0,27.0,-1.0,False
25254,Strark,ios web,Referral,Nissan,LEAF,2012.0,1.0,1.0,True
25255,Strark,windows,Referral,Toyota,Corolla,2004.0,27.0,34.0,False
25256,Strark,android web,Referral,other,other,-1.0,-1.0,-1.0,False
25257,Berton,mac,Referral,Toyota,Prius,2005.0,2.0,2.0,True
25258,Strark,mac,Referral,Scion,iM,2016.0,4.0,5.0,True
25259,Strark,ios web,Organic,other,other,-1.0,41.0,-1.0,False
25260,Wrouver,android web,Referral,other,other,-1.0,6.0,-1.0,False
25261,Strark,ios web,Referral,Honda,Accord,2015.0,3.0,6.0,True
25262,Berton,ios web,Organic,other,other,-1.0,12.0,-1.0,False
25263,Strark,mac,Paid,Toyota,RAV4,2016.0,17.0,26.0,False
25264,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25265,Wrouver,other,Referral,other,other,-1.0,2.0,-1.0,False
25266,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
25267,Strark,ios web,Referral,other,other,-1.0,-1.0,-1.0,False
25268,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
25269,Strark,ios web,Organic,other,other,-1.0,4.0,-1.0,False
25270,Wrouver,mac,Organic,other,other,-1.0,-1.0,-1.0,False
25271,Berton,other,Organic,other,other,-1.0,0.0,-1.0,False
25272,Strark,windows,Organic,other,other,-1.0,28.0,-1.0,False
25273,Strark,android web,Organic,Kia,Sorento,2011.0,5.0,10.0,True
25274,Berton,mac,Organic,other,other,-1.0,2.0,-1.0,False
25275,Berton,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
25276,Strark,other,Organic,other,other,-1.0,-1.0,-1.0,False
25277,Strark,android web,Paid,other,other,-1.0,21.0,-1.0,False
25278,Strark,windows,Referral,Honda,Civic,2015.0,8.0,16.0,False
25279,Strark,mac,Referral,Toyota,Camry,2007.0,6.0,14.0,False
25280,Strark,windows,Referral,Toyota,Camry,2013.0,0.0,18.0,False
25281,Berton,android web,Referral,other,other,-1.0,49.0,-1.0,False
25282,Strark,ios web,Paid,other,other,-1.0,0.0,-1.0,False
25283,Strark,android web,Organic,Chevrolet,Equinox,2010.0,0.0,1.0,False
25284,Berton,android web,Paid,Dodge,Caravan,2001.0,22.0,49.0,False
25285,Strark,other,Referral,Hyundai,Elantra,2015.0,0.0,0.0,True
25286,Strark,ios web,Paid,other,other,-1.0,6.0,-1.0,False
25287,Berton,android web,Paid,other,other,-1.0,47.0,-1.0,False
25288,Strark,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
25289,Strark,android web,Paid,other,other,-1.0,20.0,-1.0,False
25290,Berton,ios web,Referral,Honda,Accord,2016.0,3.0,3.0,True
25291,Wrouver,ios web,Organic,other,other,-1.0,11.0,-1.0,False
25292,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25293,Berton,android web,Referral,Hyundai,Accent,2013.0,1.0,7.0,False
25294,Wrouver,other,Organic,other,other,-1.0,13.0,-1.0,False
25295,Berton,ios web,Paid,other,other,-1.0,26.0,-1.0,False
25296,Strark,ios web,Paid,other,other,-1.0,9.0,-1.0,False
25297,Wrouver,ios web,Referral,Mazda,CX-9,2012.0,2.0,2.0,True
25298,Strark,mac,Paid,other,other,-1.0,1.0,-1.0,False
25299,Strark,ios web,Organic,Toyota,Prius C,2016.0,19.0,19.0,False
25300,Strark,other,Referral,other,other,-1.0,9.0,-1.0,False
25301,Berton,other,Referral,other,other,-1.0,-1.0,-1.0,False
25302,Strark,other,Referral,other,other,-1.0,-1.0,-1.0,False
25303,Berton,mac,Paid,other,other,-1.0,23.0,-1.0,False
25304,Strark,mac,Organic,Toyota,Prius,2015.0,0.0,0.0,True
25305,Berton,windows,Organic,Toyota,4Runner,2007.0,1.0,22.0,False
25306,Berton,windows,Paid,other,other,-1.0,7.0,-1.0,False
25307,Strark,windows,Organic,Toyota,Prius,2012.0,43.0,46.0,False
25308,Strark,ios web,Paid,other,other,-1.0,8.0,-1.0,False
25309,Strark,android web,Paid,other,other,-1.0,0.0,-1.0,False
25310,Berton,android web,Paid,other,other,-1.0,7.0,-1.0,False
25311,Strark,android web,Organic,other,other,-1.0,1.0,-1.0,False
25312,Strark,ios web,Referral,Toyota,Prius,2016.0,0.0,5.0,True
25313,Berton,other,Organic,Acura,ILX,2013.0,10.0,18.0,True
25314,Berton,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
25315,Strark,android web,Paid,other,other,-1.0,1.0,-1.0,False
25316,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25317,Berton,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25318,Strark,windows,Paid,other,other,-1.0,30.0,-1.0,False
25319,Strark,windows,Paid,other,other,-1.0,13.0,-1.0,False
25320,Berton,ios web,Organic,other,other,-1.0,-1.0,-1.0,False
25321,Berton,ios web,Organic,Honda,Accord,2008.0,8.0,18.0,False
25322,Strark,ios web,Referral,Ford,C-Max,2013.0,0.0,0.0,True
25323,Strark,windows,Organic,other,other,-1.0,20.0,-1.0,False
25324,Wrouver,other,Organic,other,other,-1.0,3.0,-1.0,False
25325,Berton,other,Referral,Toyota,Prius V,2009.0,10.0,18.0,True
25326,Berton,android web,Referral,other,other,-1.0,1.0,-1.0,False
25327,Strark,ios web,Organic,other,other,-1.0,3.0,-1.0,False
25328,Strark,android web,Referral,Honda,Odyssey,2006.0,1.0,1.0,False
25329,Berton,mac,Organic,other,other,-1.0,24.0,-1.0,False
25330,Berton,android web,Referral,Honda,Civic,2013.0,21.0,21.0,True
25331,Strark,android web,Referral,other,other,-1.0,-1.0,-1.0,False
25332,Wrouver,mac,Paid,other,other,-1.0,-1.0,-1.0,False
25333,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
25334,Berton,ios web,Organic,other,other,-1.0,18.0,-1.0,False
25335,Strark,ios web,Paid,other,other,-1.0,-1.0,-1.0,False
25336,Strark,mac,Referral,Nissan,Versa,2013.0,6.0,8.0,True
25337,Berton,ios web,Referral,Volkswagen,Jetta,2016.0,0.0,1.0,True
25338,Berton,windows,Referral,Toyota,Prius V,2004.0,18.0,43.0,False
25339,Strark,android web,Paid,other,other,-1.0,-1.0,-1.0,False
25340,Berton,windows,Paid,Toyota,Camry,2015.0,27.0,34.0,False
25341,Strark,android web,Paid,other,other,-1.0,1.0,-1.0,False
25342,Strark,android web,Paid,other,other,-1.0,3.0,-1.0,False
25343,Berton,ios web,Organic,Toyota,4Runner,2000.0,27.0,36.0,False
25344,Strark,mac,Organic,Toyota,Yaris,2008.0,19.0,23.0,False
25345,Berton,android web,Referral,other,other,-1.0,1.0,-1.0,False
25346,Strark,android web,Paid,Honda,Civic,2015.0,2.0,12.0,True
25347,Wrouver,windows,Paid,other,other,-1.0,0.0,-1.0,False
25348,Berton,android web,Organic,Mazda,MAZDA6,2016.0,1.0,51.0,False
25349,Berton,android web,Referral,Dodge,Avenger,2013.0,3.0,3.0,True
25350,Berton,other,Referral,other,other,-1.0,3.0,-1.0,False
